"Term","Repo","File","Ext","Bucket","Frequency","Context"
"BlueSand","one-time-local-setup.bat","C:\TEST\one-time-local-setup.bat",".bat","Unknown","2","git clone https://github.com/jagreen03/BlueSand.git"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\joblib\externals\cloudpickle\cloudpickle.py",".py","Overlap","1","The name of this method is somewhat misleading: all types get"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\joblib\func_inspect.py",".py","Overlap","1","# In Python 3, quote is elsewhere"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\__init__.py",".py","Overlap","5","# start delvewheel patch"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\_add_newdocs.py",".py","Overlap","1","Elsewhere, the `out` array will retain its original value."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\multiarray.py",".py","Overlap","1","from `y` elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\records.py",".py","Overlap","1","Given that `formats` is somewhat limited, we recommend specifying"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_array_coercion.py",".py","Overlap","1","are tested (sometimes indirectly) elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_cython.py",".py","Code","1","dtype = np.dtype(""i,O"") # dtype with somewhat interesting flags"
"Blueprint","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_dtype.py",".py","Overlap","5","blueprint = np.dtype([(""field"", object)])"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_einsum.py",".py","Overlap","1","# Likely most are covered elsewhere, at least partially."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_indexing.py",".py","Overlap","1","# is somewhat unsafe. So test various different code paths."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_nditer.py",".py","Overlap","1","# (some checks are somewhat duplicate after adopting NEP 50)"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_nep50_promotions.py",".py","Overlap","1","is adopted in the main test suite. A few may be moved elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_numeric.py",".py","Overlap","1","# The following manages to hit somewhat trickier code paths:"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_regression.py",".py","Overlap","1","# NOTE: this example is somewhat artificial;"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\_core\tests\test_ufunc.py",".py","Overlap","1","# Also in the somewhat special object case:"
"EWK","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\f2py\_src_pyf.py",".py","Overlap","3","newkey = f'__l{n}'"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\f2py\capi_maps.py",".py","Overlap","7","rout['vars'][a]['note'] = ['See elsewhere.']"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\f2py\f2py2e.py",".py","Overlap","1","ATLAS elsewhere), use --link-lapack_opt."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\_twodim_base_impl.py",".py","Overlap","3","Return a 2-D array with ones on the diagonal and zeros elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\_utils_impl.py",".py","Overlap","1","Adapted somewhat as only numpy is an option now."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\recfunctions.py",".py","Overlap","2","# too many bugs elsewhere for this to work now"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\tests\test_format.py",".py","Code","1","# seek past end would work too, but linux truncate somewhat"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\tests\test_histograms.py",".py","Overlap","1","estimator lies somewhere between the other two."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\tests\test_loadtxt.py",".py","Overlap","1","# unless things go very very wrong somewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\lib\tests\test_regression.py",".py","Code","1","# includes something reasonable. Somewhat"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\linalg\_linalg.py",".py","Overlap","2","Somewhat more sophisticated example"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\linalg\tests\test_linalg.py",".py","Code","1","# Define the array class here, so run this on matrices elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\ma\core.py",".py","Overlap","2","# that. This is also horribly broken but somewhat less so. Maybe."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\ma\extras.py",".py","Overlap","1","# elsewhere, e.g. [4, --, inf]."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\ma\tests\test_core.py",".py","Overlap","1","# elsewhere"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\matlib.py",".py","Overlap","1","Return a matrix with ones on the diagonal and zeros elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\numpy\polynomial\tests\test_classes.py",".py","Overlap","1","# assumes that the integration has been checked elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\cache.py",".py","Overlap","5","class SimpleWheelCache(Cache):"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\cli\base_command.py",".py","Overlap","1","# Set verbosity so that it can be used elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\models\link.py",".py","Overlap","1",":param cache_link_parsing: A flag that is used elsewhere to determine"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\models\pylock.py",".py","Overlap","3","class PackageWheel:"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\req\constructors.py",".py","Overlap","1","These are meant to be used elsewhere within pip to create instances of"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_internal\resolution\resolvelib\factory.py",".py","Overlap","1","# get a BaseCandidate here, unless there's a bug elsewhere."
"EWK","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\distlib\compat.py",".py","Overlap","2","def viewkeys(self):"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\distro\distro.py",".py","Overlap","1","# is somewhat more tolerant (compared to when searching for the"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\packaging\specifiers.py",".py","Overlap","3","list(itertools.takewhile(_is_not_suffix, _version_split(spec)))[:-1]"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\pygments\filters\__init__.py",".py","Overlap","2","class VisibleWhitespaceFilter(Filter):"
"Blueprint","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\_mapping.py",".py","Overlap","5","'BlueprintLexer': ('pip._vendor.pygments.lexers.blueprint', 'Blueprint', ('blueprint',), ('*.blp',), ('text/x-blueprint',)),"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\pygments\lexers\python.py",".py","Overlap","1","'sorted', 'sum', 'tail', 'take', 'takewhile', 'vars', 'zip'),"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\requests\cookies.py",".py","Overlap","1","used elsewhere in Requests."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\requests\utils.py",".py","Overlap","1","# properly quoted so they do not cause issues elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\rich\palette.py",".py","Code","1","# This is somewhat inefficient and needs caching"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\urllib3\contrib\_securetransport\low_level.py",".py","Overlap","1","# unless you have imported a key into a keychain. This is a somewhat"
"EWK","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\urllib3\packages\six.py",".py","Overlap","3","viewkeys = operator.methodcaller(""keys"")"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\pip\_vendor\urllib3\util\retry.py",".py","Overlap","2","from itertools import takewhile"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\__init__.py",".py","Overlap","5","# start delvewheel patch"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\_lib\_ccallback.py",".py","Code","1","compiled callback functions can improve performance somewhat by"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\conftest.py",".py","Overlap","1","# Deprecated stuff in scipy.signal and elsewhere"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\integrate\_ivp\ivp.py",".py","Overlap","1","choice, but it might be somewhat less convenient to work with as it"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\integrate\_tanhsinh.py",".py","Overlap","1","# m = _N_BASE_STEPS = `8` somewhat arbitrarily, but a rationale is that a"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\integrate\tests\test_quadrature.py",".py","Overlap","1","# Test special cases not checked elsewhere"
"EWK","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\interpolate\_fitpack2.py",".py","Overlap","4","newkx, newky = kx - dx, ky - dy"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\interpolate\_polyint.py",".py","Overlap","1","Choosing order somewhat larger than degree may improve the higher-order"
"EWK","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\interpolate\tests\test_bsplines.py",".py","Overlap","2","idx_newknot = (ix[idx_max] + ix[idx_max+1] + 1) // 2"
"Iris","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\io\arff\_arffread.py",".py","Overlap","2","data, meta = loadarff('iris.arff')"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\io\matlab\_miobase.py",".py","Code","1","# Mat4 files have a zero somewhere in first 4 bytes"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\linalg\_decomp.py",".py","Overlap","2","# FIXME: implement this somewhen, for now go with builtin values"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\linalg\_expm_frechet.py",".py","Code","1","This is somewhat standard notation in linear algebra."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\linalg\tests\test_decomp.py",".py","Overlap","1","# XXX: This function should not be defined here, but somewhere in"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\ndimage\_morphology.py",".py","Overlap","1","into binary: 1 wherever input equates to True, 0 elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_linprog_rs.py",".py","Overlap","1","for i in range(n): # somewhat arbitrary, but we need another way out"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_linprog_util.py",".py","Overlap","1","# Somewhat arbitrary"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_lsq\least_squares.py",".py","Overlap","1","Might be somewhat arbitrary for 'trf' method as it generates a"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_lsq\lsq_linear.py",".py","Overlap","1","Might be somewhat arbitrary for the `trf` method as it generates a"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_root.py",".py","Overlap","1","with :math:`P(x,1) = 1` and :math:`P=0` elsewhere on the boundary of"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\_zeros_py.py",".py","Overlap","2","An initial estimate of the root that should be somewhere near the"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\tests\test_differentiable_functions.py",".py","Overlap","1","# The following tests are somewhat redundant because the LinearOperator"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\optimize\tests\test_optimize.py",".py","Overlap","1","# evaluation somewhere between 100 and 300 evaluations."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\signal\tests\test_upfirdn.py",".py","Overlap","1","# Randomize the up/down factors somewhat"
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\sparse\_construct.py",".py","Overlap","5","A square sparse matrix with ones on the main diagonal and zeros elsewhere."
"EWH","PythonFiles","C:\TEST\PythonFiles\python_workspace\.venv\Lib\site-packages\scipy\sparse\linalg\_expm_multiply.py",".py","Overlap","1","The output ndarray shape is somewhat complicated so I explain it here."
